Kingdom	Phylum	Order	Class	Family	Genus	Species	Strain
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Amphibacillus	Amphibacillus_xylanus	Amphibacillus_xylanus_NBRC_15112
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria_cinerea	Neisseria_cinerea
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium_moorei	Solobacterium_moorei_F0204
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella_forsythia	Tannerella_forsythia_92A2
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_matruchotii	Corynebacterium_matruchotii_ATCC_33806
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria_gonorrhoeae	Neisseria_gonorrhoeae
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoanaerobaculum	Lachnoanaerobaculum_sp._MSX33	Lachnoanaerobaculum_sp._MSX33
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_mortiferum	Fusobacterium_mortiferum_ATCC_9817
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	Campylobacter_concisus_13826
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium	Fusobacterium
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae_bacterium_oral_taxon_500	Lachnospiraceae_oral_taxon_107_str._F0167	Lachnospiraceae_oral_taxon_107_str._F0167
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_matruchotii	Corynebacterium_matruchotii_ATCC_33806
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_arthrosphaerae	Chryseobacterium_arthrosphaerae
Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Arachnia	Arachnia_propionica	Arachnia_propionica
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII._Incertae_Sedis	Mogibacterium	Mogibacterium_diversum	Mogibacterium_diversum
Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Arachnia	Arachnia_propionica	Arachnia_propionica
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_melaninogenica	Prevotella_melaninogenica
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_sp._oral_taxon_903	Capnocytophaga_sp._oral_taxon_903
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_gingivalis	Capnocytophaga_gingivalis_ATCC_33624
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_sp._oral_taxon_278	Porphyromonas_sp._oral_taxon_278_str._W7784
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_sputigena	Capnocytophaga_sputigena
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_498	Leptotrichia_sp._oral_taxon_498
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium	Clostridium
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_sp._oral_taxon_203	Fusobacterium_sp._oral_taxon_203
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_225	Leptotrichia_sp._oral_taxon_225_str._F0581
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia_dentocariosa	Rothia_dentocariosa_ATCC_17931
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter_actinomycetemcomitans	Aggregatibacter_actinomycetemcomitans
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas_sp._oral_taxon_393	Parvimonas_sp._oral_taxon_393_str._F0440
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_sp._oral_taxon_903	Capnocytophaga_sp._oral_taxon_903
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_sputigena	Capnocytophaga_sputigena
Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	Cardiobacterium_hominis	Cardiobacterium_hominis
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_gingivalis	Capnocytophaga_gingivalis_ATCC_33624
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptoanaerobacter	[Eubacterium]_yurii	[Eubacterium]_yurii_subsp._margaretiae_ATCC_43715
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Denitratisoma	Denitratisoma_oestradiolicum	Denitratisoma_oestradiolicum
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae_bacterium_oral_taxon_500	Lachnospiraceae_oral_taxon_107_str._F0167	Lachnospiraceae_oral_taxon_107_str._F0167
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_sp._oral_taxon_472	Prevotella_sp._oral_taxon_472_str._F0295
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_gracilis	Campylobacter_gracilis
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_sp._oral_taxon_472	Prevotella_sp._oral_taxon_472_str._F0295
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter_actinomycetemcomitans	Aggregatibacter_actinomycetemcomitans_RhAA1
Bacteria	Bacteroidetes	Bacteroidetes_oral_taxon_274	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_215	Leptotrichia_sp._oral_taxon_215_str._W9775
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_223	Leptotrichia_sp._oral_taxon_223
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_sanguinis	Streptococcus_sanguinis_SK353
Bacteria	Proteobacteria	Proteobacteria	Proteobacteria	Proteobacteria	Proteobacteria	Proteobacteria	Proteobacteria
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	Abiotrophia_defectiva	Abiotrophia_defectiva
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_pallens	Prevotella_pallens_ATCC_700821
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_879	Leptotrichia_sp._oral_taxon_879_str._F0557
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	Campylobacter_concisus_13826
Bacteria	Firmicutes	Bacilli	Bacillales	Gemella	Gemella_haemolysans	Gemella_haemolysans_M341	Gemella_haemolysans_M341
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_saccharolytica	Prevotella_saccharolytica_F0055
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium	Clostridium
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_leadbetteri	Capnocytophaga_leadbetteri
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_melaninogenica	Prevotella_melaninogenica
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella_tannerae	Alloprevotella_tannerae_ATCC_51259
Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	Cardiobacterium_valvarum	Cardiobacterium_valvarum_F0432
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_showae	Campylobacter_showae
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_498	Leptotrichia_sp._oral_taxon_498
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	Roseburia_intestinalis	Roseburia_intestinalis_L1-82
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Catonella	Catonella_morbi	Catonella_morbi_ATCC_51271
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	Campylobacter_concisus
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Oribacterium	Oribacterium_sinus	Oribacterium_sinus_F0268
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_nucleatum	Fusobacterium_nucleatum_subsp._animalis
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_sp._OMZ_804	Treponema_sp._OMZ_804
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_jensenii	Lactobacillus_jensenii
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	unclassified_Capnocytophaga	unclassified_Capnocytophaga
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_225	Leptotrichia_sp._oral_taxon_225_str._F0581
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_matruchotii	Corynebacterium_matruchotii_ATCC_33806
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_saccharolytica	Prevotella_saccharolytica_JCM_17484
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster_bolteae	Enterocloster_bolteae
Bacteria	Firmicutes	Bacilli	Bacillales	Gemella	Gemella_sanguinis	Gemella_sanguinis	Gemella_sanguinis
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_maltophilum	Treponema_maltophilum_ATCC_51939
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_sputigena	Capnocytophaga_sputigena
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_bacterium_oral_taxon_957	Candidatus_Saccharibacteria_bacterium_oral_taxon_957	Candidatus_Saccharibacteria_bacterium_oral_taxon_957	Candidatus_Saccharibacteria_bacterium_oral_taxon_957	Candidatus_Saccharibacteria_bacterium_oral_taxon_957	Candidatus_Saccharibacteria_bacterium_oral_taxon_957
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_sp._oral_taxon_472	Prevotella_sp._oral_taxon_472_str._F0295
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillaceae	Bacillaceae	Bacillaceae
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_gracilis	Campylobacter_gracilis
Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_matruchotii	Corynebacterium_matruchotii_ATCC_33806
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae	Lachnospiraceae
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus_sp._HMSC073C03	Haemophilus_sp._HMSC073C03
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_215	Leptotrichia_sp._oral_taxon_215_str._W9775
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia_dentocariosa	Rothia_dentocariosa_M567
Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_dentalis	Actinomyces_dentalis_DSM_19115
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus_stomatis	Peptostreptococcus_stomatis_DSM_17678
Bacteria	Bacteroidetes	Bacteroidetes_oral_taxon_274	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Candidatus_Pseudomonas_adelgestsugas	Candidatus_Pseudomonas_adelgestsugas
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella_dispar	Veillonella_dispar
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_vincentii	Treponema_vincentii_F0403
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_shahii	Leptotrichia_shahii_DSM_19757
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_sp._OMZ_804	Treponema_sp._OMZ_804
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_salivae	Prevotella_salivae_DSM_15606
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria_shayeganii	Neisseria_shayeganii
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	Campylobacter_concisus
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella	Veillonella
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas_sputigena	Selenomonas_sputigena_ATCC_35185
Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus_stomatis	Peptostreptococcus_stomatis_DSM_17678
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_sp._oral_taxon_279	Porphyromonas_sp._oral_taxon_279_str._F0450
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales	Bacteroidales	Bacteroidales	Bacteroidales
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_879	Leptotrichia_sp._oral_taxon_879_str._F0557
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_223	Leptotrichia_sp._oral_taxon_223
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_saccharolytica	Prevotella_saccharolytica_JCM_17484
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	unclassified_Capnocytophaga	unclassified_Capnocytophaga
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_showae	Campylobacter_showae
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium	Clostridium
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_pyogenes	Streptococcus_pyogenes
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII._Incertae_Sedis	Mogibacterium	Mogibacterium_diversum	Mogibacterium_diversum
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus_sp._HMSC073C03	Haemophilus_sp._HMSC073C03
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_arthrosphaerae	Chryseobacterium_arthrosphaerae
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_arthrosphaerae	Chryseobacterium_arthrosphaerae
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_879	Leptotrichia_sp._oral_taxon_879_str._F0557
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_mortiferum	Fusobacterium_mortiferum_ATCC_9817
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_sputigena	Capnocytophaga_sputigena
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae	Clostridiaceae	Clostridiaceae
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_buccalis	Leptotrichia_buccalis_C-1013-b
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	Campylobacter_concisus
Bacteria	Bacteroidetes	Bacteroidetes_oral_taxon_274	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058	Bacteroidetes_oral_taxon_274_str._F0058
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_pallens	Prevotella_pallens_ATCC_700821
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_saccharolytica	Prevotella_saccharolytica_F0055
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_melaninogenica	Prevotella_melaninogenica
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_buccalis	Leptotrichia_buccalis_C-1013-b
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII._Incertae_Sedis	Mogibacterium	Mogibacterium_diversum	Mogibacterium_diversum
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp._oral_taxon_215	Leptotrichia_sp._oral_taxon_215_str._W9775
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Breznakiella	Breznakiella_homolactica	Breznakiella_homolactica	Breznakiella_homolactica
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella_tannerae	Alloprevotella_tannerae_ATCC_51259
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Catonella	Catonella_morbi	Catonella_morbi_ATCC_51271
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella_tannerae	Alloprevotella_tannerae_ATCC_51259
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Oribacterium	Oribacterium_sinus	Oribacterium_sinus_F0268
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_buccalis	Leptotrichia_buccalis_C-1013-b
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_granulosa	Capnocytophaga_granulosa_ATCC_51502
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_sp._oral_taxon_376	Prevotella_sp._oral_taxon_376
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnoanaerobaculum	Lachnoanaerobaculum_umeaense	Lachnoanaerobaculum_umeaense
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII._Incertae_Sedis	[Eubacterium]_brachy	Eubacterium_brachy_ATCC_33089	Eubacterium_brachy_ATCC_33089
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus	Haemophilus
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_gingivalis	Capnocytophaga_gingivalis_ATCC_33624
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_concisus	Campylobacter_concisus_13826
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_sp._OMZ_804	Treponema_sp._OMZ_804
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus_paraphrohaemolyticus	Haemophilus_paraphrohaemolyticus_HK411
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_granulosa	Capnocytophaga_granulosa_ATCC_51502
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium_moorei	Solobacterium_moorei_DSM_22971
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_leadbetteri	Capnocytophaga_leadbetteri
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_sp._FDAARGOS_737	Capnocytophaga_sp._FDAARGOS_737
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_hwasookii	Fusobacterium_hwasookii
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae_bacterium_oral_taxon_500	Lachnospiraceae_oral_taxon_107_str._F0167	Lachnospiraceae_oral_taxon_107_str._F0167
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_shahii	Leptotrichia_shahii_DSM_19757
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium	Clostridium
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_endodontalis	Capnocytophaga_endodontalis
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema_sp._OMZ_806	Treponema_sp._OMZ_806
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_granulosa	Capnocytophaga_granulosa_ATCC_51502
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria	Neisseria
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria_sicca	Neisseria_sicca_VK64
